basin,sea_surface_temp_c,vertical_wind_shear_knots,mid_troposphere_rh,vorticity_850hpa,sea_level_pressure_hpa,cyclogenesis_label
1,27.029414674539435,7.22490649584238,70.63989768710125,1.4558313896807005,1009.4778179614669,0
1,30.30131934540877,23.536266467364612,70.83794597177906,7.753553629848692,1008.3464460832103,1
1,26.921900344492414,10.12842918402916,64.08625223242709,1.476450372245383,1003.9165052449678,0
1,29.434149097419787,7.4667716524072905,59.168888123959334,9.896802908326489,1006.0677694286435,1
1,26.906625816172564,8.931192293207287,61.697799720746474,1.5072491783357096,1006.2733162891392,0
1,29.015642634556027,24.28838848917517,76.39022301842093,10.969408253167138,1007.0255277423422,0
0,27.641017949198755,27.53768985875012,77.38900045970541,3.0348772665021917,1009.5862628392769,0
0,29.721654469583456,25.027022573186123,54.346468024778346,5.408103940310497,1005.3791869391813,1
0,29.67156301841869,15.394742780836948,64.8681279873439,9.434728417733712,1009.7929771774621,1
0,30.102777783374624,24.55281928220613,58.96493757077198,1.0463240133033223,1004.8660429582764,1
1,29.421620246453333,7.555040024888505,77.59942915659369,2.3897273567015374,1013.665229652188,0
0,25.880503232653524,12.378311469963522,62.345563522641186,11.753428985040054,1013.7514151417244,1
1,27.759769964063008,20.64138245157252,94.4110858108564,3.210898233483897,1003.5743747014361,0
1,30.111080728616795,34.965555589589755,70.61476867876463,6.51454745050548,1002.0979917540566,1
0,28.316351917914698,15.697429381504335,82.18395745067866,1.678766088771955,1010.9128312553293,0
1,28.644138537163425,7.423736060128659,55.82467007835961,6.104612986778999,1008.0315338791393,1
0,29.027211170224962,13.51192436244052,68.1406657890304,1.3418893099267009,1009.2066728284067,1
1,30.159992191285486,18.058144241320353,75.39407718044268,6.685560755185812,1004.3809792112129,1
0,29.078455488998955,35.03601967371273,55.6003970981384,2.7607317199391037,1006.470184055375,1
1,27.713324335372455,11.890458339738133,68.24411254172692,3.8218338650436956,1005.6206633087585,0
1,28.21800824901958,11.228882570690857,80.62230838640643,1.8182525179680935,1008.2168039422058,1
0,28.808332266351428,24.776991563331425,64.07059990491817,5.448050383350497,1002.0171199400252,0
0,28.30050294710837,41.462106654983046,57.778969945128495,2.853265633800517,1006.6026622159035,0
1,28.705051068437104,9.09082280078937,89.63551346567021,3.175724031573992,1001.9768862606329,1
1,28.822999452585623,18.049998607754798,53.939056380244416,5.752483007438468,1004.937744891597,1
1,30.235401596591146,15.282697896898734,69.87068754057906,1.8867865752385997,1006.610608750919,0
1,28.77876891255694,8.746038743091146,59.50068393995832,9.597713944275773,1009.0297349191101,0
0,29.532228953188948,16.3691299201271,56.75798913370937,7.049497660973218,1009.3612810067015,1
1,32.00392390569665,5.611906808638701,76.89988499243911,4.879496649441986,1010.0436592686434,1
0,30.851294146041823,24.02296636445827,65.53356906004954,1.61806548565416,1001.0688397486247,0
1,27.177788722110407,10.833235413630153,72.87063758503638,6.228561750447479,1012.0563455844936,0
1,30.340307597758326,11.971191360180603,40.938251346497665,1.082193261948738,1004.4208021900374,1
0,28.66621824038022,18.45092740537515,74.03743738354473,8.342479256776258,1004.71283360731,1
0,29.57253677376602,15.427438899184363,59.352849058204,2.629517479184187,1008.0749901942688,1
0,27.98887919142824,18.02594438751738,45.45377658610077,1.5610135989564924,1005.6519941825592,0
0,30.100352523446826,17.457906911549646,90.6168746574461,1.8087026962397077,1008.44730327886,1
1,31.318245734515607,9.899455200588626,75.21216231793552,15.852143672255536,1009.1895702640275,1
1,30.36255415034174,8.110176687715585,70.72732895215518,7.689115889199488,1003.9472973473221,1
1,30.43466821426437,30.5281365007681,82.99302619687839,2.2223832553631606,1006.2650957914063,1
1,27.700527533048824,16.294901392067832,70.97083137666243,15.892833741219714,1006.3835321768861,1
0,29.284849690892912,28.2571184700179,58.416631878276725,1.6793187645158096,1010.8330903292593,1
1,25.993105608617487,9.607321389482522,65.90038867421147,6.9511741706703045,1005.1393485311784,0
1,28.428743014700693,11.060102811993099,59.85960544169537,5.811697064818995,1004.96521813281,1
1,30.548043823662788,9.489488590993965,61.995765286103484,8.753664517915329,1002.9135281819754,1
1,30.020335818898044,16.943881996779616,52.9075560096891,3.163507449922417,1003.3619440297902,0
1,29.13418408445745,27.8327214548474,56.35975309039617,3.312502342987503,1001.5975770265821,1
1,29.373239659538335,3.0,78.73502639202411,5.408538857127803,1004.187744789948,1
1,28.57333734890951,10.689844979427564,71.98490526563897,3.285278564838648,1013.3742600454349,1
0,28.903364736496744,12.25716671506121,61.9638433696219,1.190035744416182,1009.7636293700174,1
0,29.013931772074802,28.849634384156925,55.663617626442374,6.887136432592314,1012.1093853689808,1
0,29.164619445833555,25.41529220035478,63.1352362543048,5.6092719681676435,1003.1993970517169,1
1,29.759577225404815,3.1558048148652498,47.79380236439518,3.4801711910880124,999.2090769268361,1
0,28.177863185922917,18.4308132885373,69.51956719309223,2.6232641454772008,1008.2655279959171,0
1,28.901879653243956,6.705251396174783,79.34565778391078,2.7402870709178373,1014.4143915767343,0
1,30.240840734544697,16.082870479264677,95.0,7.079669828432803,1005.0586570986583,1
0,28.514810671995903,16.624280285892166,54.76089532923058,6.878036276888497,1007.4072654211293,0
1,29.27478864841573,3.0,78.84562935140731,8.689634348102782,1000.721859375107,1
1,29.871968460006386,15.300333994758006,59.51346265162549,7.463093475914026,1007.1128256949606,1
0,29.191254716429825,21.786132815249278,54.45852451938785,7.3836415431682125,1006.5000488587445,1
0,27.01991167986911,7.120746862208364,54.45322245372828,2.305221327661542,998.6278225743597,0
0,28.500732492461687,11.024758101710656,69.6888287171236,1.4821923252389586,1002.8506545588056,1
0,28.130766237483062,30.914679938381333,56.830476515680765,7.454999114479312,1002.5330794693341,0
1,28.176365616349372,18.53940571265302,60.717850744478184,1.4672177185078936,1000.6810939314678,1
1,29.64763412559054,14.057210582819906,62.71518403115286,19.106163714385456,1004.1005812657596,1
1,31.154635126461162,22.923671745818964,59.12038592121307,10.360701713795695,1009.0350814666591,1
1,29.938362917417432,9.485662533996557,58.248985367610246,4.4308672798953825,1004.4672701670669,1
1,30.554384626886208,32.10374905150337,38.850082849778296,2.953665560078727,1011.5939570801934,1
0,30.212331816266467,27.771726416122437,69.04343948134243,4.367476439417199,1005.5489613477904,1
1,30.29988028730845,21.79003650746081,68.81205787470142,6.964274464242475,1008.3048726731836,1
1,29.73512140585983,10.569454568141404,58.43186180317386,7.353731530531673,1008.9899187281716,1
1,28.25890712437532,6.599580267243721,72.32461124466045,1.344341875452472,1013.1355198449039,1
1,29.78222520575865,14.169173133450792,84.76289038478824,8.353034960028634,1004.1355602196786,1
0,29.238898362385775,11.597617101981143,68.28295799401141,5.616183154074133,1008.7694380299533,1
0,28.086095495574547,32.99281346966249,83.96309334987473,1.1864167360480666,1003.2134929897722,0
0,27.344780243093933,14.410528666236043,94.85758304512544,2.6904504976048735,1013.8883827523777,1
1,29.75669312805615,26.147383232832144,95.0,4.215968474313464,1002.8412442234361,1
1,27.972921041907444,4.39134198428873,53.74116696187998,1.9396500325444421,1008.5347049166265,1
1,30.66478292541945,7.434168543386491,53.80324392297596,1.7591650376546064,1013.2378414669262,1
0,29.892168591196604,26.235707065060375,62.666840039291465,1.0647285482658395,1002.2139132153212,1
1,28.554325877266937,9.499098962528459,69.54458241511809,11.913962590402651,1009.3803888269622,1
1,27.55489824426099,11.393169434363589,87.03982399812297,1.2598456533323013,1003.0288801305504,0
0,30.686192530939778,19.8518893635807,75.52689465309146,3.050759528356026,1016.3134578069555,1
0,31.476320845166665,28.58811478103986,53.56055444393,2.0367291186894794,999.4345155053525,1
0,30.759929483277556,18.371506807835836,60.66011109830806,7.0797476494051095,1000.9307626257164,1
1,28.96426000661332,3.2245974083330435,67.49599750441382,6.526958945302346,1002.5139138002027,1
0,26.98351192577962,20.361021209439983,50.130080262254054,8.384699039551798,1002.6427214050318,0
1,28.933983674038608,10.506838403691926,68.16402149049097,5.316489532345229,1009.0834798643199,1
1,29.033257066718022,22.40930691852298,53.738772907289054,5.030372658176887,1014.1987210913717,1
1,30.160393229728868,13.67275899754591,48.191346397311534,3.3523642063701025,1011.6205163420398,1
1,28.56216039046674,9.777512146910718,56.63617664636463,5.5521430168150125,1007.9356091470166,1
1,31.414409608047077,5.088828894596398,72.93225265870802,1.5507998216080878,1007.0383315827056,1
0,29.023252060487586,7.054668443344954,72.84938853183823,6.191367959363798,1004.574550845319,1
1,30.973400997363147,25.181517897015357,69.15984700024927,1.4936534334522995,1008.5642919621417,1
0,28.03426656343464,36.30763603785339,79.89936392649052,9.903783715787888,1006.1647847070019,1
0,31.449744039407435,9.484711011249997,78.62699881056122,4.1706004347123695,1007.757643624019,1
0,31.388932170496435,33.16095644936681,70.45257610484333,4.401020098445187,1004.036380274321,1
1,30.767466643230563,22.879235483082603,68.79658220030845,4.95610160675419,1002.1926855909152,1
1,28.935165642536624,11.607977859703384,69.55456046264116,7.733546312668603,1007.1018773751874,1
0,29.57613326494644,21.033643520161295,66.22825784075502,3.92945351640633,1007.0134793020653,0
0,28.1134650804736,9.923665504369605,41.90788728046789,3.510533781191795,1004.6162685505917,0
1,29.26382322494143,18.943098084817432,81.62581813783783,2.530656169475148,1003.9339596287324,1
0,30.393734114932172,17.198907500779548,72.77027398272412,1.6165494237750606,1009.2336251562965,1
0,30.303026342187913,25.832075453606556,53.40407065007527,1.9501480493931824,1008.8197927830175,1
1,28.16165370948668,17.009658702503735,85.13379943126924,1.0023759236995864,1014.5062006265592,0
1,30.114589077167107,30.34085909627593,60.92024158144675,10.161018245249174,1012.5237193058194,0
0,26.87866324829566,22.29537568773072,66.70677196809653,7.515967318861403,1002.2246300936748,0
1,29.241396773226754,17.005820099879035,80.28290714681904,2.110481157519687,1006.2366966964405,1
1,29.486734758461147,11.282894652326368,70.64167230067507,1.010768281396137,1001.5409251354488,1
0,28.12246989500175,21.993957533653145,84.02451010299079,4.048762618876336,999.6430565237218,0
1,28.465395548615476,18.567354712771646,63.77478201148652,3.394016358873471,1015.7819563505735,0
1,31.021287470895764,21.141174789751286,88.29407853536404,7.732624542070382,1012.9211860151139,1
1,30.463429426301754,13.141184843892788,58.66636520200973,3.3204841761168513,1004.4807843382821,1
1,29.324832507207315,3.8602088557360164,83.81146795171541,9.981685920388216,1011.9735045558105,1
1,29.69174815021547,11.41323873757775,40.81868937320723,1.453361430027574,1012.5668812505804,0
0,29.66257437364416,36.84260840556162,54.7976953839902,3.0496712989360635,999.3181433194711,1
1,31.027900062993577,15.242462492468555,71.57559366187184,13.227424583220103,1010.402414628069,1
0,30.745332535622673,30.240365398275074,63.194654886282706,1.0530953067713829,1005.0333855953656,1
0,29.188751388265697,16.650569513695203,67.10301656116924,3.2301608394269663,1008.5323801135106,0
0,31.187352745747773,34.74407929431934,68.49981104192854,2.353168779637622,1018.0,1
1,28.46715421818491,19.71166633020725,53.709168702475345,4.41545241574771,1013.3414496216857,0
1,31.270547021396272,31.12894184983236,54.608844621529194,2.4705673962027124,1006.4871514839614,1
0,28.14707907450176,28.817404546614824,70.78546458570105,10.17781181187116,1012.6866940159823,0
1,31.35557055733536,21.373009476718188,60.00400457813864,13.450678541858135,999.3115554454467,0
0,29.875322165375266,24.095457395161603,84.09240630753402,9.51114350124993,1009.0142913243066,1
1,29.10876150260966,16.219457474746427,65.69663413480659,3.2879869449646666,1009.1099068921146,1
0,29.620931729035057,20.83664192524269,76.62501491728196,21.69355860212766,1009.822772125162,0
1,28.854246339146766,15.195497749775502,73.31422003168528,6.976731278134709,1004.9660530165712,1
1,28.15223216276774,10.15033713650055,60.78606731392777,2.9775227316141004,1008.5278950804865,1
1,28.670824385551832,15.565443403863915,44.23605455657153,1.4426964142929113,1010.4238907871777,0
0,26.60887169789038,14.81191235338015,82.21929641145256,5.94888484262904,997.7081524867369,1
0,29.554287913135745,16.9521319017554,56.25309107963429,6.8681871273015345,1005.7352929114785,1
0,28.619751698754378,40.19634022151401,63.15490333425507,1.5878428863385854,1003.3867509306019,0
1,29.769211984081334,26.719240011100077,66.18989070120111,4.590648922978519,1009.6485582019747,1
1,28.085376733385324,16.66681021206292,67.38786118275583,20.5731861960978,1012.5113532780192,0
0,29.399323972445423,19.505345006580608,79.54350395046822,2.7769799580376744,1004.5525892167358,0
1,31.558470022021574,14.728653054986353,68.06988869507933,2.617236054404674,1002.6452258595048,1
1,28.517758758284103,4.405054396328371,66.47175091688803,11.512739246085292,1007.4686557817372,1
1,31.387449902468752,25.750106306711796,80.22147147854015,1.5620561252900904,1002.3871559528268,1
1,29.10832656134296,10.162121508706154,75.20782846264142,13.199351506570022,1006.094268091945,1
0,31.418976012508182,15.83011019789026,59.17315464823214,7.803095060125485,1005.6724711051017,1
0,28.94173782090334,9.036175793447429,54.234135470254,3.230537460873084,1009.3204109864067,1
1,30.926270906326387,24.120330099110028,58.11560269760096,1.392603273884981,1008.2607823390208,1
1,29.267024927665094,7.528486941868295,67.40936299774143,1.0871234065634217,1007.6455876543138,1
1,28.93410833577415,10.784020921942222,53.04735469795493,3.1210049290017334,1013.5474020451619,1
0,28.329685096390744,41.20693839675078,69.08903656594961,6.498906548385099,1008.0789181083499,1
0,30.070447373186898,29.209314906770306,66.44962028251591,4.008302071681528,1005.3286488955513,0
1,30.469564424243707,13.714208345895456,37.48977161227325,7.038559073283438,1005.8192383542543,1
1,29.40507583079298,8.007403401535585,51.12589776479246,5.996772851747862,1003.9427809982969,1
1,30.142663557627785,26.339052641799626,33.37099707579016,4.828392704181248,1002.9254548453438,1
1,31.36603167872513,4.907277005419781,63.873163267468286,16.419191070958192,1001.4426303180594,1
1,29.85757153471774,6.075937251152469,80.88816374415201,6.865154083078217,1011.5369297868269,0
0,28.05238107884602,9.398699241098269,45.31210453486395,12.072550038174194,1004.1267717708529,1
0,27.99934785267027,27.080390201491674,52.132558162479626,2.247776839260286,1008.263661900693,0
1,26.24312383580512,8.738763097361584,66.03514559272182,6.627268968043338,1005.8005350641837,0
1,29.8660508750762,19.34987904545642,55.23496365375887,5.098658144726032,1006.8831040189764,1
0,27.928044595391786,21.42344560188936,55.17592679519849,12.614165015295338,1011.6152044722556,0
0,27.87762661491129,12.48114412807763,74.49912927407792,4.214236785755639,1007.7066257134481,0
1,29.69223624502361,25.336127455717506,62.06125466512495,2.4760274783198635,1003.3093010004847,1
0,29.522084733906716,38.2680532722902,50.15930135122422,3.18642036584555,1004.743549844852,1
0,28.92507230649926,7.839291780233996,42.947409319314794,2.1113300534270647,1010.4397841118135,1
1,29.50333304191077,13.651656073824379,94.50089324076478,2.117920346778853,1008.9327141497399,0
1,28.5036920579158,3.0,81.53970865475205,3.8605331543670984,1010.6896532832229,1
1,30.588199486751144,15.152287273867996,62.5803998472558,11.039072341684857,1006.0459942662242,1
0,27.95200119999987,8.872651245761412,69.05429613996725,1.9586418811936839,1001.4158247383424,1
1,30.031844020406766,7.108469773508548,62.13762725483614,2.527726676464546,1009.026591954765,0
0,29.403273953862662,4.520734913210417,74.12548076949501,9.62758870259626,1008.011275619768,0
0,30.5569820298441,18.544434176394553,57.74942758738543,2.8647515179089673,1008.1160355486419,1
1,29.501001876222833,23.231106263241287,61.48192140227812,15.764984776095913,1001.4730254347648,1
1,29.415394372252422,16.505128790115005,73.46481008233395,2.409547439141563,1004.439134135063,0
1,29.9757924424402,14.843720829117155,85.44630925335689,3.626440199973415,1003.246526996235,1
1,29.077625096028306,8.395841645146577,76.89698113594525,1.4522253780618741,1008.5974665723608,0
1,27.196368259475523,3.6094374589938747,82.80696653109113,22.827399324963473,1008.7351762968806,0
0,29.91455725618671,22.407130921788784,64.25099194986585,10.93855179119105,1006.8260484350711,1
1,30.352582160572577,8.331237065799026,60.52387511147668,8.656058241106308,1010.8703388745887,1
0,26.84436828660008,25.597252377019203,44.739426331016915,1.770375950520631,1012.9628466262798,0
0,27.201489073256173,7.206864591214717,68.8663802880954,16.684234974792396,1008.4122254907126,0
1,30.583651807087122,12.976122148234248,72.54856437627728,12.912438067820803,1009.6842841196972,1
1,28.54563212728929,14.939673982488396,64.39993525127353,3.574533913527101,1004.8337998407015,1
1,27.54863613810852,16.376885487027522,58.67958408680319,6.150534089898978,1004.0982860735213,0
1,29.207242656569406,14.278878655035658,82.92084127811758,22.99296065407823,1011.0389755429585,1
1,28.818991258501516,7.8378392380748165,75.58165132635985,3.372404517721259,1003.5010309719935,0
1,28.240504416296094,4.938856691346395,83.75390540622814,1.539828134393776,1009.7882534159928,0
1,29.18954585292157,8.78373369793376,56.55705085980555,10.104763497815812,1013.8778846661558,1
1,29.98980677669614,10.40420256657749,59.50119048142372,3.9123541991424027,1009.6139275124141,1
0,30.360658357607313,20.563138420262625,82.43812691901915,20.53206580021488,1006.6762701660854,1
1,29.768377287223483,6.240464719639218,67.43183504293052,4.602222106536659,1001.6387029504433,1
0,27.162724323962152,10.046557713710179,61.17075065985734,1.1346435975317835,1007.6532111645852,0
0,27.958608214221595,10.58203452023025,62.00581971484593,4.045314261569177,1011.0363845375696,0
1,29.734018361573604,8.968478729651405,67.86703368638835,6.697308470890112,1006.2841602284971,0
0,28.056128130519927,23.89591222721726,80.03542179002491,1.118686625164623,1011.0859757114071,0
1,28.38436833613563,11.930284170367885,66.07384577490093,3.400728270261623,1008.4600961169206,1
1,28.698110815898676,10.852982261376333,77.48639396213333,1.760868237672205,1008.1653621943464,0
1,28.825489714173973,26.06081452479516,73.60853332215258,5.636308335978705,1005.732846952864,0
1,29.83137095705655,14.572414983824856,57.459931517828316,15.195838048731314,1001.175824677534,1
0,26.207083041116366,14.455988260141892,57.45044758415452,5.408753248051199,1005.2995566493562,0
1,28.54074787646899,8.710070212726325,62.59680089682226,6.341691790313016,1005.2677827034447,1
1,28.900049633261442,9.17063050857169,51.95794814405278,3.273010614702153,1009.3017633043441,1
1,29.3242523842665,13.676012545908447,61.83033373040728,4.726650206957489,1006.9391014957117,1
1,29.874958618451696,26.054182798089638,86.16120100077661,4.53227715090806,1011.3326720848996,1
1,29.71626097434574,6.262730969969487,67.62331597007156,7.414648620826689,1008.125412093998,1
0,29.46529589150206,30.195941860018845,58.80256800695056,9.749318439294484,1004.9826007074435,1
1,26.488329515357748,5.496213383983396,90.98893582184573,5.893002827313928,1003.7404968940665,0
1,26.535684155765193,8.44078975457026,56.832592163285554,18.561288287578975,1004.5865012393225,0
0,26.458351462994273,25.704646570258973,56.45740439833534,8.928725095577828,1007.6430757439715,1
0,30.752355422958008,40.01076760467727,82.75382818168039,1.5990749135748716,1005.5088271667182,1
1,27.52122236207328,22.619377538025425,75.93581671520384,4.186948901959857,1002.6942428530892,0
1,25.79084119236749,7.485959683558737,66.43929376968336,11.509664805789699,1011.0268634240888,1
1,30.08541528746305,9.340843501642492,77.98290679986994,13.965585425669012,1007.6092454312,1
1,29.692388668443257,3.8737792596590186,71.60720001475,3.152656066968426,1008.0988779798404,1
0,27.933512419110986,21.386072606867625,53.765691011134095,6.820964595952036,1003.7095049417225,0
1,28.21735247913488,20.907991678922972,39.22898351582833,3.3785097322932893,1002.8336090441768,0
1,28.23630753643839,5.593293638313997,61.19185817951252,1.5940036831164606,1006.3510560407121,1
0,27.03074423672458,12.584727959121267,81.01909803077936,10.717520016877238,998.8871383221652,0
1,28.64842166858039,10.36767379383631,62.85835893984061,13.094012977461318,1010.1192532398574,1
1,29.992876702770623,9.858856945124858,73.52116638019093,4.16212149756938,1004.1839065044873,1
1,25.97444800451473,32.941776324333354,70.21382538134081,1.0831468854311077,1005.9291810240171,0
1,28.37177776184664,9.783813579729811,47.677996464627206,8.61857449946503,1008.7076771930105,1
1,28.048735246906737,7.740496800094409,63.1232516755242,3.916441162913534,1006.1014596895757,0
1,29.09239118595301,4.170762194364572,72.30655196535893,1.3509648943360162,1002.3265021769126,1
0,27.306024236366902,10.327300642835677,58.5542449339476,1.9448652594374645,1013.0228014392432,0
1,30.357412535874918,26.008428529883407,63.64954211566457,1.742569230239354,1000.8696719658559,1
1,27.16879587400793,14.483954607192414,72.70096510516534,6.216628586387728,998.0538195704618,0
1,29.4545897715969,14.50234530056062,68.87155998971576,2.601242730711269,1010.4984013444855,1
1,30.070003707854045,8.264895095100808,80.56291689109658,1.6147495301464054,1001.1622752378099,1
1,31.627976923874343,23.874592121879367,72.60405095796175,12.235431560952458,1012.0111314981366,1
1,28.82188083468783,17.212379337708114,56.529800019175795,15.110688683217006,1008.5075528175133,0
1,29.78935032522302,9.941137057437665,62.269439432845566,1.6712573384297433,1008.1320149033667,1
1,27.23536464892516,7.061741816070611,68.24355541071533,2.177520013245655,1004.7238867961428,0
1,26.52965255482437,12.30212419055353,84.0609809181685,5.035528133865027,1003.6983981941542,0
1,30.41372925093804,7.414578331830145,62.317692436612326,1.734024601235368,1005.4949833102852,1
1,29.393327647622314,11.507138746118034,47.20917437122366,1.7770520571800543,1003.4911284739806,1
0,26.45831628784693,23.085979600245324,73.28680284189426,2.8465346744516884,1011.8306720197074,0
1,27.7519165332363,8.483143178527758,58.93282101987201,14.40673793288758,1004.0290049539387,0
0,28.853219556075405,29.769856687843905,52.57638416510038,15.768433460308824,1009.0253890422847,0
1,31.64258140865262,16.11705289289426,68.22563615391006,9.297194285038858,1011.0208309125255,1
0,27.722131939423164,20.985546192102163,79.67441170169964,6.354026534238555,1003.4752618399197,1
1,29.731897806709256,13.700645386736186,61.11343352406777,6.739180526064217,1008.506365673666,0
1,29.41026729698922,11.792200846331793,73.95888664619156,3.8533268827251645,1003.4244807395713,0
0,28.52614284879893,14.495546696181808,76.1829639565092,4.399082355181378,1006.3058971046676,1
1,31.026687522852416,12.894255788227596,77.50155792399954,5.5286176914640075,1005.1654602541975,1
0,28.696468586369363,37.5460735596646,59.21273228457678,6.913495154776151,1004.2182379821062,0
0,28.414354290463304,15.964358299158427,54.54701530479937,1.458380748156683,1007.6311454876629,0
1,27.524358832114494,7.492495919844982,56.18296274049686,2.146359098322246,1002.143532658838,0
1,27.98464840259066,16.49983950039097,77.49169606546964,15.828864281271015,1010.7169036491033,1
0,29.35094490638661,19.197449331067105,76.00871785604974,2.836819874064895,1002.6738491930865,0
1,28.983237253250586,18.851894408833818,56.51419279159598,2.406802617665384,1001.9316457776714,0
1,31.14393057125105,5.9927675955692,93.59172831612364,3.4661259228208583,1005.9908138575403,1
0,26.902280014327363,26.32435896035328,55.083632400954016,2.5470459197052113,1005.5099905839321,0
1,27.18972267245057,12.70289927422307,79.99356901640871,1.430237962384068,1008.4222288250243,1
0,28.50842567296645,7.8207955495081185,86.23598527046254,2.049151656220127,1007.3393297026277,0
0,28.581095457569834,13.979951595118196,69.31709127192038,5.5994285271249264,1000.4905580654853,1
1,30.23842657622045,11.896964619987193,58.76331387703003,2.136474583217452,1010.9462672983225,1
1,29.430253041048097,19.628587562620254,59.02546367061984,5.694305887532898,1005.8906421738382,0
1,27.548258126468554,3.0,64.85491759564552,1.474526813156395,1007.9658371944004,1
1,29.59715371844468,17.28971958861733,80.9704493368164,1.1925029707015256,1015.8086208786754,1
1,32.03546777058336,18.114425516803117,53.60149024760183,9.898181903166815,1012.1457691194282,1
1,29.991583750217348,19.22587751856162,45.93480761104669,7.422514793594289,1007.8421170528441,0
